,Teks,label
567,turun cegah ikut remedial tanpa siap asal asal jawab,0
568,bis ga enak ga bantuin beberes ato masak,0
569,blm aku cek min mau apa kalau penting bgt aku gedorin,0
570,blm beres sep malah byk bug,0
571,blm mad ntr sore td udh ktmu,0
572,bntr pulang,0
573,bntr lg kan mau sholat mel keluar upinet kasih tau males balik,0
574,bole duaduanya pen hardcover dulu tp kalau usaha udh minta ttd dulu,0
575,bu kalau yang bakal pindah bulan kalau berat kabarin bu terima kasih,0
576,install sendiri juga bawa installernya,0
577,minta alamat nya kalo gang softball kmna gtu,0
578,nitip coklat alhuda,0
579,yang depan ramen aa gpp jam,0
580,bsok kmpul euy gmna tpi gin aja vote aja yg bsok sapa skrg sapa,0
581,btw magicomnya yg sedang gais gaada yg gede,0
582,bu maaf lupa sekarang hari jumat yakalau jumat buka jam bumau solat jumat dulumaaf dari upi,0
583,bu mau mastiin ketemu jica kan bu,0
584,buat yg mahasiswa baru,0
585,bulan depan daging sapi mau bakar dmna d pantai d rumah nama,0
586,cape sih tp da susah euy kalo udah pikir gtu teh,0
587,cara panggil na localhostsistemrumahsakitgerbangrawatdarurat,0
588,cari ken murah riah kualiatasnya bagus kok,0
589,cerita biasa aja tp tetep bikin nang,0
590,coba siapa yg di prodi punten liatin jadwal sidang tulis suruh kumpul jam brp gitu gak nuhun,0
591,coba teh dy kadang cewe mah overthink overreact,0
592,cukup alquran sbgai pedoman org yg iman,0
593,da gapapa public asal jangan yang dimasukin,0
594,da sebenernya makan sama indomie ge cukup aku mah,0
595,pt gagas pt ixindo pt bima data pratama sma sukarnohatta sma purwakarta smk pgi sma swamedia kang,0
596,data pasien no medrec sdgkn daftar ulang pake no register karna field yg isi daftar ulang beda tablenya beda,0
597,derr jangan wacana kaka bunda,0
598,folder sql aya sql rawatdaruatsql tinggal sesuain sama maneh we coba k ente jalanken urg mh teu jalan ngan load view mh error database soalna lieur gabungken database na,0
599,kfc belok setiabudi bawah pom bensin colok gak sih,0
600,diagnosa mana pasien irj ga diagnosa,0
601,nama helmkuuuu,0
602,nama ntr aku kosan kamu yaaaaa,0
603,kirim nya disatuin,0
604,nama dah selesei blm machine learningnya,0
605,nama nmr kamu yg kan ntr ayu sms kl udah dpn kosan yah,0
606,nama ke kosan yah mau nanya jg soal lapor ga,0
607,nama minta controller view nya aja,0
608,nama minta database kamu sama view controller ada js buat dropdown kota,0
609,nama pakai flash buat animasi ga pakai movie maker,0
610,nama kosan gaaa mau numpang dooong,0
611,nama dmna mnta ss dong bisns proses nya,0
612,nama pt inti,0
613,nama maapin baru buka line,0
614,nama mau pergi ga kalo engga aku mau kosan,0
615,nama note nama dinamic di emil kembaliin nama gmana,0
616,nama cara bikin makalah daftar isi langsung jadi gmana,0
617,namagraha desila kmr ltaquakembalian,0
618,lantai tepat ruang skripsi,0
619,mulai angka,0
620,dmana aja kang hehe,0
621,doa aja bsok lancar paling cepet aku nyampe sana jam malem,0
622,dr ciateul terus masa kekalapa lg frown,0
623,duh gusti sini ujan gede moga riung gak bocor yah gais,0
624,e gila namakuuu kapan aku luluuus,0
625,edan edan nama moga jadi keluarga samawa,0
626,eh aku instances deh diload ga bs,0
627,eh kosan nama maksud buat temen nama buat september,0
628,eh gatau td bagus nanyain,0
629,eh iyaa gais kado udah aku kasih yaa kata nama makasihh sama maaf kalau salah minggu udah mau samarinda,0
630,eh brati kan makan kali yamalem sma bsok pagi bukan,0
631,eh tp jam pas dong jgn malem hbs mgrib aku takut plg wk,0
632,emang bayar nama,0
633,enakaa ajaaa gw antar cowok gw yaa bukan dijmput nama,0
634,engga tau sep ntr kosan aku cek seperti ada malam aku liat,0
635,engga teh aku udh siap mau brgkt aku td line teteh,0
636,eta mah data dokter seluruh maksud urg teh kan si pasien teh aya meren pariksa ku dokter saha,0
637,nama lembar yg kamrin minta pak anto tp ibu minta yg bab parafrase kalimat jgn copy paste semua,0
638,nama masih jalan besok aja habis jumat ketemu kanto web service nya sudah di akses,0
639,food teh maksud bukan beras kan kang,0
640,ga birthday nya wkwk,0
641,gaaais dlm menit aja aku jd nasabah btpn wkwk,0
642,gaaais nama kyk nama nih biar rapih,0
643,gaada buat yg bukan temen mah,0
644,gaes gaes mau drakor gaes besok,0
645,gais aku brgkt mau matiin hp,0
646,gais bsk kke kantor nyerahin lapor aku udh dpt ttd paedi mau hard jilid jgn lupa source sama lapor cd,0
647,gais kalau chat belum baca paham biar ga ulg,0
648,gais kalo dri upi unisba pake angkot apa pulang pergi,0
649,gais kata aku ngantor tgl sekali bawa form nilai daftar hadir form bimbing sekalulian foto,0
650,gais kyknya bapa ga bls sms aku mau gmn tp bapa bls sms teh tia blg ada kantor tia jg blg kantor hari,0
651,gais lapor di bimbing bimbing lapang,0
652,gais sekali tanyain pla ap aja yg minta dr tempat pla selesai nilai dr kampus surat ga,0
653,gajadi gadiabsen yg telat lebib dr menit da kaya,0
654,gak takut kok tp emang blm mau gatau sampe kapan kwkw,0
655,gak sih percaya aja dosa tanggung sendiri hehe nilai mobprog selesai silah cek,0
656,gampang da cuma tampil doang,0
657,gara gara batman pdhl udh ulang,0
658,gatau nuy suruh tunggu aja cenah bom diinvite sama apapa aku mah,0
659,gatau tadi bapa nya keburu jumat poko suruh ngumpul dlu gt kata,0
660,geng hari mau jam brpa respon yah,0
661,gimana nuy hadap beliau,0
662,gpp kali beda beda sep,0
663,guys yg motor mau ngampus gak temenin ambil foto laaah unbearable,0
664,guys aku gabawa beras yaaa abis dr pasar beli berat bgt yg bawa beras lebih mohon lebih hehe,0
665,guys bdg studi foto yg gin gaaak,0
666,guys numpang promosi bis yg butuh jual macbook air layar inch ram gb ssd gb garansi sisa bulan jual jarang pake harga pm,0
667,guys aku ganti template nya,0
668,guys groupwherenya pake github aja,0
669,habis pake groupwhere biar ga cecer filenya,0
670,haha ayook bully adi ndut sama sama,0
671,hai akang teteh kalian belum tau mereka calon pimpin kemakom periode yuk simak visi misi,0
672,harga kisar rb nama,0
673,hari kamis baru masuk,0
674,hayu da gais tp kudu disurvey dulu sama aku bis tiba something wkwk,0
675,hbd nama cepet sidang cepet wisuda yaaa aamiiiin,0
676,hehe sep ku jebol pake solder tp jd jelek,0
677,hmm sebenernya cuman eksekusi jquery control sep coba cek jquery yg dicotroller waktu klik button kan controller yg buat nyetak pdf,0
678,hmmm tiket batam berapa duit gile,0
679,hub lg kalo udah dkt wktnya,0
680,ibu bobok aku mau nanya ttg daging kalo daging mau presto dulu,0
681,info gempa mag sr jun wib lok ls bt km tenggara kep tawa sumbar kedlmn km bmkg,0
682,hujan malam ruang tengah sama kamar kaya gabisa nyalain nunggu kering baru nyala smg ujannya renti,0
683,ini udh sini mau apa aku gorengin,0
684,kalo lg beneran ngumpul lg mewek jamaah,0
685,insyaaallah ikhlas mel asa udah bahas grup kan trs yg responnya gt,0
686,isi saldo nya grapari indomaret ato di tf bca,0
687,masih pake data dummy ntar gampang mh,0
688,nama ap nur tokopedi bukalapak lumayan laa complete walopun kw jenis,0
689,teh sebenernya krna terlalu sakit sma orang nuy padahal kalo udah nemu orang baru mah rasa beda,0
690,yang tugas pentaho langsung presentasi pentaho nya,0
691,iya aku inget jam dinding rumah awet kata hadiah nikah,0
692,iya nama akhir lab jarkom pas copy sql sigindo tea,0
693,iya ih ko sedih sih gtau kapan lg bandung,0
694,iya ih maksimal waktu bulan wkwkwk pdhl aku aja yg mo pindah,0
695,iya kalau yang kosong agus sept,0
696,iya kan file terkahir data pasien,0
697,iya kar lg dikosan nih numpang ap,0
698,iya singapur make dolar tea gening wkwk,0
699,iya liat mock up nya maksud,0
700,iya put alat masak makan mah aku usahain,0
701,iya teh soal selasa bapa hari rabu mau berangkat,0
702,iya ratarata programmer gt hirenya udh pake csps gt gt,0
703,iya makanya aku butuh data kalian teh soal data sana harus rj rd,0
704,iya semua kamera kamera lia aku taro situ semua,0
705,iyaaa makan bumbu juga biar bawa dr rumah irit hehehe,0
706,iyaaaa ayyuuuukk biar kamu reuni dg org sana fir,0
707,iya makin malam makin mahal kek yg suka jalan,0
708,jadi kapan meet upnyaa nih tema tema,0
709,jadi kita cari sibuk jg biar ga mikirin cowo melulu,0
710,jadi males banget pla asa ga pernah beres wkwk padahal pa rawosi ga masalah,0
711,jadi barang yg pilih nyesuain budget aja antara pilih atas,0
712,jadi aku ambil bulan sampe desember kamar dua sama sodara aku,0
713,jadi mau apa sok bagi uang kas kira berapa,0
714,jajar kantin kesana deket pengkol pokok kang tulisanya da,0
715,jam wid berangkat jam,0
716,jam berangkat aja gmn teh,0
717,jam brp brpnya bsk kabarin kalau ngumpul sore bisa yaaaa,0
718,jangan agendain suka ga jadi wkwkwk,0
719,jangan gitu kang aku singgung,0
720,januari mah ambil x minggu aja kan masuk minggu sekali kalau januari,0
721,januari pokok mau sama sapa mana libur fix aamiin,0
722,jauh jemput poskamling cilimus dee,0
723,jd mau kpnnnih kantor ambil form balik lg ngasih lapor sekaligus jd lapor ga lampir,0
724,jd misal nih murid sama guru si guru ngasih uji hasil jawab uji murid dibandingin sama jawab guru jawab yg bener trs outputnya upa skor hasil uji,0
725,jgn lupa malam jgn terlalu malam aja ada aja aku jg,0
726,jemari tak mampu jabat batin rindu ikhlas maaf lewat pesan jemari silaturahmi mohon maaf lahir batin,0
727,jumlah poin sd tgl poin masuk kategori red masa laku poin sd des,0
728,ka aku ga liat kosannya skrg soal ngerjain uts take home ka,0
729,kalau ayam kremes cabai ijo tehkalau untuk bakar rica rica kasih rb deh pakai box air gelas,0
730,kalau agus sept blm jamin kalau sekarang yang kosong,0
731,kalau gamepro uasnya materi praktek pak,0
732,kalau gagal urg pindah haluan sana deh,0
733,kalau mau bikin modelcontroller mending per apa y,0
734,kalau pertable emg lbh rapih lapor sih mad cuman bingung kalau pertable kdgkan yg dipake didr bbrp table gmn tuh mad,0
735,kalem diantapani uji sama intan hher,0
736,kalian udh brp kali bimbing ngomongin apa aja aku blm pernah,0
737,kalo daun pepaya mah bungkus daun pake pepaya put,0
738,kalo aku ngasihinnya habis ashar aja gpp,0
739,kalo aku sih tabel nama mnyesuaikan butuh,0
740,kalo daftar doang belum jadi prasidang ga,0
741,kalo engga belakang aqila bulan gatau apa engga deh,0
742,kalo grup c aku jarang baca haha jd suka tinggal kabar berita,0
743,kalo kata raditya dika tuh cara pandang org ttg cinta ubah alami patah hati hebat haha,0
744,kalo mau kep ribu mending ikut ini nih tinggal duduk manis unpad du,0
745,kalo mau masak bawa bahan dr rumah masing biar irit wkwk,0
746,kalo ngga besok kampus senin nama kampus nya,0
747,kalo nonton hr mahal yah week end,0
748,kalo pacar jg cowonya yg lebih sayang guys biar ga ngebatin,0
749,kalo pake daging yg dah rebus enak gak dijadiin sate,0
750,kalo satpam tanya bilang aja ketemu,0
751,kalo udah ad progres besok aja jam an kesini,0
752,kamu kapan bandungg,0
753,kamu sibuk ngapain aja sana,0
754,kamu yah ngajakin,0
755,kan bapak ngomong trs tanya siapa aku blg lg rame ma sibuk kampus yaa,0
756,kan masih gatau ngeditnya kek gmn haha,0
757,kan karna bulan baru qaqa ngomong gituch,0
758,kang nama tuh baru menang milyar hahaha kemakom prestasi,0
759,kantin fip nama sendiri td mau pus tp bntar lg kan sholat,0
760,saya si surabaya besok hati kamis kantor gimana,0
761,kartu sim telah hasil ganti terima kasih,0
762,kasih norek aja belah siapa tau yg mau jg punya hak untk udunan wkwk bilang bts waktu trfr kalau niat segera kok,0
763,kantor siang aja,0
764,kek pernah liat undang prodi,0
765,kmpul yu sblum puasa waktu,0
766,lewat kolam renang gymnas gik,0
767,yg stay pdg aja mah tinggal cuss aja kapan meet up nya,0
768,ko gtu parah bgt masa jam kerja ngeroko biar dapet inspirasi meren,0
769,kok optimis ngga yah,0
770,koreksi kalau salah bis lupa bagus sih kalau mau coba coba mubazir kok kalau mau dibalikin ke csv pake transformasi,0
771,krn pulsalimit cukup dptkan informasi putar kartu tri atau via aplikasi bimatri,0
772,ku ratus nih tabung nama aku tabung berapa nama cabut sekarang manaada,0
773,kumpul dulu aja lab basdat biar bareng,0
774,kumpul makan daging jadi gak usah resto d,0
775,kurang tau sep periksa controllernya waktu instansiasi new tcpdf aku lupa,0
776,lagi ga gera sma si kaka tp kalo dianterin aku ga enak,0
777,lebay gt kata meni gitu ama mama teh gak blg,0
778,lingkung kerja asap kalo gak ngerokok pada nge vape gitu coba kan cowok semua banyak,0
779,load controller construct mad kmren aku coba ga bs paksa di dlm fungsi,0
780,maaaaaaaaf aku lupaaa hp aku baru nyala dadi pagi pulang kosan maaf pisaaaan,0
781,maaf tidak aktif paket flash karena nomor tidak daftar,0
782,maaf bu jadi jam berapa kita ketemu buatau bgmana baik,0
783,maaf bu kalau pesan bebek ayam,0
784,maaf kaprodi itu siapa yah hehe,0
785,maaf keyword anda masuk salah info lanjut hub call center,0
786,maaf pesan belum kirim sila coba beberapa lagi terimakasih,0
787,maaf pulsa tidak cukup laku beli paket flash pilih silah isi ulang pulsa,0
788,maafin guys gak hari huhuhu,0
789,mah mel di kosan dila habis kerja kelompok pegat hujan,0
790,makanya tibatiba layar hitam gt diapain jatoh,0
791,makasih gais doa yg juang,0
792,makasih semuanyaaa mohon doa yaaa,0
793,malem aja lah jam nanggung banget mw maghrib haha,0
794,mana duduk plg depan selalu kdg aku ga tau ada dblkg siapa yg hdr siapa yg engga wkwk,0
795,mandi aku selesei isya mau bobo,0
796,masak dikosan aku mau makan orek buat kamu min,0
797,boleh ikut gaaaa wkwkwkwk,0
798,ngerasa salah ama kalian sebenernya,0
799,yang dekat sungai dulu kok diil,0
800,mati services spt antivirus,0
801,mau minta kirim foto selempang yg waktu dong makasihhh,0
802,mau naik gojek ga driver kaya padahal bawa banyak,0
803,mau nitip ga lagi gerlong,0
804,mau sekali dibawain kacamata ga aku keluar jam,0
805,mau apa sunday apa terus rasa slainya apa,0
806,baik bug karna ganti db bbrp lg enak nonton td ditelfon,0
807,merica jeruk nipis aku ajaa,0
808,mgkin periksa nama id view jg sep,0
809,min kalo inpo kosan bulan share,0
810,min lg dmn mo ngambil sertifikat yg kompas hihu,0
811,mal aidzin walfaidin mohon maaf lahir batin semua akang teteh,0
812,minggu ken lembang git hari ngubek bandung,0
813,minta email github nya dong,0
814,mohon maaf lahir batin ipa,0
815,mohon maaf pak malam sudah konfirmasi ikut remedial di nilai ikut remedial,0
816,ga birthday nya wkwk,0
817,mudah dil besok mau coba telkom lg doain yah tear,0
818,mul snack satu teteh kasih rafael,0
819,mungkin aa nya tau kl wajah nama bakal beda sendiri pas gaya up,0
820,murah nuy orang drpd naik angkot rebu ngetem macet gt,0
821,naik kelapa ledeng turun ciateul terminal bgt terus naik kalapa dayeuh kolot turun depan kantor bgt,0
822,nama table table pasien irj gnti data pasien lupa,0
823,aku push aja kuota modem lg hbs,0
824,aku siaraan diil,0
825,plg wisuda aku lgsg ksana awas telat telat aku plg,0
826,sync aja github dekstop nya,0
827,ngajak wida tuh kan beliau habis seminar hihip,0
828,nikah proses put kadang atas kadang bawah gak selalu enak enak wkwkwkwk,0
829,nomor otp adalah telkomsel,0
830,ntar aku kirim link nya,0
831,numpang teduh wkwk aku tak punya tempat tuju,0
832,numpang promo yah siapa tau yang minat liat instagram nya,0
833,nama udh nama transfer maacih nur,0
834,nama aku lg ngerjain tes ngoding upi net kalo mo pake motor tp motor jauh bgt,0
835,nya sore we atuh gi kalo mau pagi siang weekend nya,0
836,oke de kalau lanjut isi deposit transfer kmn,0
837,oke pak saya lgsg kesana pasti buka jam berapa bebek komar yg dekat dt,0
838,pantesan tau gitu lgsg foto pusat aja put,0
839,saya udh berangkat kaya ga koneksi,0
840,udah yah haha aku bingung jd gimana udh tinggal banyak chat,0
841,lurah dari data pasien nyata butuh oge,0
842,oiya nama ih knapa bsa begitusayang bgt tabung,0
843,nanti lihat hadir siapa yg nyaris nilai,0
844,kabarin yah no m aku blokir ga paket data smsin aja asmul ini kbtulan free wife,0
845,minta data dummy diagnosa pasien punten makasih,0
846,okayyy siang jam an hehe ga mana hari,0
847,oke deh aku jg emang ken ngumpul sih kapan lg,0
848,oke nama udah beres bimbing aku kesana,0
849,oke gais tp dsni udh reda hujan dtggu,0
850,oke kalau dp berapa,0
851,oke senin deh ke kantor aku sms bapa lapor nyusul aja gt ingat lapor jg lampir revisi uji,0
852,oke bentar aku solat dulu,0
853,okeee kalau telor butuh segimana,0
854,okeyyy malem aja bahas apa aja yg bawa,0
855,oo kalau kamu misal lanjut brp dit,0
856,ooh iya klo controler ku kira td model,0
857,ouhhh gitu yaudah ntar besok aku chat kalo aku mo ngampus,0
858,ouhhh trs ngedeteksi apa dil output nya apa,0
859,ga aktif si tombol algoritma nya teh ga ngerti,0
860,ngampus jamber gais,0
861,padahal mau kesana kyknya nama balik,0
862,pagi bu dengan nama bebek komar sangat bu pesan besok bumenu di pesan apa budiantar mana yanuhun,0
863,nama titip pesan jumat pagi kumpul trus bapa minta ke buat bareng bujuk nama kuliah,0
864,pak kalau porsi berapa,0
865,pak mau sen nasi goreng spesial bungkus graha desilla kmr,0
866,pak mau tanya kalau nilai remed lebih kecil ambil nilai nya remed tetap belum nya pak,0
867,pak pake malah bingung pak,0
868,pak indeks nilai b gabisa diturunin pak soal kemaren liat nilai udah b terus tiba turun jadi b nilai pake,0
869,pak mk nama kontrak data mining dgn kode ik bukan dwm yg bapak sampai dulu ingat bapak penginputan nilai terimakasih,0
870,pake kamera nama kamera nama sama handy cam prodi,0
871,paket tadi sore dadak habis,0
872,paling ikhlas aja yg mau nyumbang mangga yg ngga mangga gt,0
873,pas ngomong gtu km langsung diem nuy kikuk gtu diomongin kek gtu,0
874,pas sma gak pernah tp kuliah sini org tua aku udah x pulang kampung,0
875,paspor panjang bayar nya brp nuy,0
876,patah hati level tinggi jd quotes put,0
877,pakai internet kamu sdh capai batasfupkecepatan disesuaikanlebih eks dgninternetgaul bulan cuma rp httpnetaxisworldcoid info,0
878,guna akhir adalah telah penuh pakai pulsa minimum masa aktif kartu panjang lama hari akan aktif,0
879,penuh nama si nama nyari udh penuh,0
880,pergi naik kelapa turun pasar bunga wastukencana terus naik caringin sadang serang jalan,0
881,minta sedang proses beberapa lagi paket internet akan non aktif akan laku tariff dasar internet,0
882,siap dokumen draftnya ambil ruang slide presentasi tuk uji,0
883,usaha apa aja kalau tau,0
884,pesan nama assalamu alaikum wrwb pak indonesia android kejar bekerjasama depilkom mau ada latih android level intermediate slot orang syarat pernah buat app android ngebuild guna android studio barang kali kelas bapak ada yang minat nuhuno latih mulai hari sabtu besok april sabtu lama temu tempat lab praktikum,0
885,pesan mohon transfer rp bni account jun mohon periksa email untuk info lebih lanjut,0
886,pilih hemat jt lulus oct kan nanggung,0
887,plg yth paket mb hari telah akhir lanjut kena tarif non paketaktifkan paket flash di,0
888,poko kalau yang mau push bilang aja usahain bis bareng push nya terus kalau push pull dulu,0
889,pulang nya jam kecewa,0
890,punten yang punya kontak teh lulu nuhuun,0
891,pusat situ dy bandung pasir koja cmn bangun lg bangun jd td aku interview toko nya toko bangun,0
892,nama gedung manunggal tridaya pucakti pusenkav teh nyata wkwk,0
893,nama mau hunting kosan bentar gmn mau ngerjain dmn,0
894,rasa mau sidang bulan depaaan mel jahaaat pisaaan,0
895,registrasi gagal harap masuk tanggal benar format ddmmyyyy,0
896,route nya matiin aja jadi kalau mau akses project masing masing tembak aja,0
897,rumah aku gais lewat pager garasi karna pager orang tutup rumput liar hehehehe,0
898,baik cari pasang tuh pas kuliah bukan sih apa enak tempat kerja,0
899,salam jepret karet gelang hihip,0
900,sama ingetin ini kan web nya mau publish kan ikut develop tuh nah web nya nama atau jurus ga,0
901,sama misal web pake dapet komisi tuh nah ciprat ga nanya aja hehe da gapapa meren nanya gitu engga ciprat hapapa seengganya web nya,0
902,sama sama pakooh report sendiri ko pak bumiputera ngedit nomer nya pak jadi post,0
903,beri opsi nabung nilai jadi kontrak semester depan nilai masuk semester tsb,0
904,blm dpt ttd nama paling kalian duluan aja nyusul sendiri,0
905,brsik cuti bati kantor har rabu,0
906,buat banyak seri pg karena jangan terlalu harap lihat punya teman mungkin sebab nilai pg jeblok kemarin waktu batas ruang pake yg besar,0
907,ijin undur diri kalau penting mangga japri terima kasih middle eastern woman,0
908,keluar kota sd jumat senin tgl pagi aja jam gabung sama gameprog,0
909,minta maaf atas apa apa telah buat maaf lisan jaga maaf atas perilaku kurang baik maaf atas segala salah baik yang sadar yang saya sadar,0
910,simpul debat antara yg cupu ilmu nya mungkin pertanggungjawaban pasca teliti yg moal pegang rasa sayang ortu kampus yg ken kita lulus cepat,0
911,sedang nunggu beliau pakbeliau sdg ngobrol dgn client,0
912,scroll up down olshop nama,0
913,sebenernya nama gada bulan tau aku cuma aku kasih izin aja sama ibu gitu kalau aku lanjut aku bayar jt,0
